Close,High,Low,Open,Volume,MA50,RSI,MACD,Signal
GC=F,GC=F,GC=F,GC=F,GC=F,,,,
1173.199951171875,1176.0999755859375,1169.0999755859375,1169.5,173,1196.2280078125,18.97713117323768,-6.023596842050438,HOLD
1177.300048828125,1180.300048828125,1172.699951171875,1172.9000244140625,144,1195.7780078125,29.213450397672432,-6.213557597037834,HOLD
1186.0999755859375,1190.0999755859375,1175.5999755859375,1176.0999755859375,295,1195.8040063476562,35.38453833802315,-5.5897236521918785,HOLD
1179.9000244140625,1183.199951171875,1174.4000244140625,1183.199951171875,69,1195.7400073242188,34.62980548322868,-5.531757035310875,HOLD
1178.800048828125,1181.199951171875,1176.199951171875,1180.4000244140625,141,1195.1540087890626,34.200686137481625,-5.511032635999754,HOLD
1185.300048828125,1188.5,1172.699951171875,1179.9000244140625,102,1194.8420092773438,48.644855256192365,-4.9135521950327075,HOLD
1180.5,1186.5,1175.9000244140625,1186.5,29,1194.080009765625,46.3314917676874,-4.772300251097931,HOLD
1176.4000244140625,1186.300048828125,1174.9000244140625,1177.5999755859375,168,1193.3960107421874,42.25166291023033,-4.93426665200991,HOLD
1201.5,1202.0,1183.4000244140625,1183.4000244140625,130,1193.3640112304688,56.09265572005119,-3.002900584532881,HOLD
1201.5,1203.0999755859375,1199.699951171875,1199.699951171875,142,1193.52201171875,56.72097278644344,-1.4555025681968345,HOLD
1183.699951171875,1197.800048828125,1182.699951171875,1197.800048828125,30,1193.1040112304688,45.281288320112715,-1.6463650641919685,HOLD
1176.199951171875,1186.0,1176.199951171875,1183.800048828125,60,1192.6420092773437,46.075708527579145,-2.375370798189124,HOLD
1172.5999755859375,1176.5999755859375,1170.699951171875,1176.5999755859375,263,1192.2380078125,48.873627753161756,-3.2066098394616347,HOLD
1171.5,1175.9000244140625,1171.5,1175.800048828125,95,1191.6380078125,51.92505557319784,-3.909061706011471,HOLD
1172.9000244140625,1172.9000244140625,1170.5,1170.5,308,1191.1360083007812,49.837173269642925,-4.303192712428881,HOLD
1178.5,1186.0,1173.800048828125,1185.0999755859375,174,1190.6480078125,50.641000560793984,-4.116255132991682,HOLD
1171.5,1176.4000244140625,1166.5999755859375,1176.300048828125,223,1190.2080078125,42.04793723612912,-4.481252178865361,HOLD
1169.0,1173.0999755859375,1166.5999755859375,1173.0999755859375,455,1189.5300073242188,43.81383232993633,-4.915567287962631,HOLD
1163.0,1168.0999755859375,1155.5,1166.4000244140625,316,1189.0520068359374,41.50535009240591,-5.678429184195693,HOLD
1172.9000244140625,1173.0,1162.199951171875,1171.0999755859375,634,1188.6220068359376,43.56845369623495,-5.421696790591795,HOLD
1152.4000244140625,1166.800048828125,1149.5,1166.800048828125,469,1188.1660083007812,37.46655588502084,-6.79401471078404,HOLD
1163.300048828125,1163.300048828125,1146.4000244140625,1152.5999755859375,65,1187.3660083007812,44.491180447399415,-6.922288470177364,HOLD
1159.0,1163.5999755859375,1154.800048828125,1154.800048828125,65,1186.2660083007813,28.338451736855987,-7.286910229582418,HOLD
1157.699951171875,1161.4000244140625,1157.5,1160.0999755859375,27,1185.2240063476563,27.96781474813517,-7.593243736077284,HOLD
1155.199951171875,1159.0,1151.199951171875,1159.0,14,1184.6800048828125,33.05590552552587,-7.946138334707712,HOLD
1153.300048828125,1157.199951171875,1153.0,1157.199951171875,39,1184.256005859375,35.414074940286625,-8.283621926244905,HOLD
1147.199951171875,1154.0,1144.800048828125,1154.0,15,1183.46400390625,34.320996212811934,-8.94023378883685,HOLD
1143.800048828125,1146.199951171875,1142.9000244140625,1146.199951171875,14,1182.476005859375,33.37338839438799,-9.623999147869654,HOLD
1131.800048828125,1144.0,1130.199951171875,1144.0,120,1181.306005859375,28.115034664579724,-11.007276538024371,HOLD
1106.699951171875,1130.699951171875,1095.0999755859375,1130.4000244140625,189,1179.7920043945312,18.342171040308983,-13.967838960903691,HOLD
1103.4000244140625,1106.4000244140625,1097.0999755859375,1097.0999755859375,118,1178.0780053710937,18.96083403901129,-16.391425053072,HOLD
1091.4000244140625,1095.0,1086.0,1093.0,46,1176.2420068359374,17.4496946707944,-19.060692908344663,HOLD
1094.0,1097.5999755859375,1087.800048828125,1097.4000244140625,64,1174.2700073242188,20.207266448387898,-20.727381110925307,HOLD
1085.5999755859375,1100.699951171875,1078.5999755859375,1078.5999755859375,52,1171.6140063476562,11.811018576466395,-22.467055847142774,HOLD
1096.5,1102.5,1093.9000244140625,1100.0,19,1169.036005859375,23.304687053677085,-22.704509926119954,HOLD
1096.300048828125,1097.699951171875,1096.300048828125,1097.199951171875,31,1166.4520068359375,14.36170212765957,-22.647758179428592,HOLD
1092.699951171875,1096.9000244140625,1092.699951171875,1096.4000244140625,159142,1163.7500048828124,14.469445803688018,-22.63238303286562,HOLD
1088.4000244140625,1097.5,1081.0,1096.0999755859375,49298,1161.3800048828125,14.018702250887017,-22.705427093015942,HOLD
1094.9000244140625,1102.800048828125,1079.0999755859375,1087.699951171875,5700,1159.1000048828125,19.9401940225666,-21.9853913442239,HOLD
1089.4000244140625,1097.0999755859375,1085.0,1095.5,2418,1156.8000048828126,19.24927362894158,-21.609456086097225,HOLD
1090.699951171875,1093.9000244140625,1080.5,1085.0999755859375,1139,1154.5280029296875,21.49339883176937,-20.96496115375544,HOLD
1085.699951171875,1090.5999755859375,1082.5,1086.5,1207,1152.4980029296876,21.151873968099267,-20.619954252635353,HOLD
1090.199951171875,1092.199951171875,1083.5999755859375,1084.4000244140625,269,1150.5840014648438,27.682339350407474,-19.755693025584833,HOLD
1094.0999755859375,1098.300048828125,1081.699951171875,1088.9000244140625,614,1148.7040014648437,41.250002119279856,-18.54231848242398,HOLD
1104.199951171875,1107.5999755859375,1089.5,1093.199951171875,900,1147.0,50.507568211497855,-16.574670427479077,HOLD
1107.5999755859375,1116.699951171875,1094.0,1103.800048828125,997,1145.3859985351562,61.538434786237694,-14.572955535622668,HOLD
1123.199951171875,1124.5,1101.5,1106.0,797,1143.967998046875,67.54805787779463,-11.594152516927352,HOLD
1115.699951171875,1124.300048828125,1113.0,1124.300048828125,441,1142.587998046875,68.28675721335328,-9.726492381859543,HOLD
1112.9000244140625,1118.800048828125,1112.5,1113.9000244140625,908,1141.347998046875,61.05125484292871,-8.375737395874694,HOLD
1118.5999755859375,1122.0,1113.800048828125,1113.800048828125,399,1140.3639965820312,63.989946408414134,-6.767308995180429,HOLD
1117.0999755859375,1118.4000244140625,1110.0,1118.199951171875,475,1139.2419970703124,65.72171962428641,-5.549681519955811,HOLD
1128.0999755859375,1134.300048828125,1116.800048828125,1117.0,348,1138.2579956054688,73.54688205924262,-3.654966728868658,SELL
1153.0,1153.300048828125,1132.800048828125,1132.800048828125,409,1137.59599609375,78.2863058751933,-0.14253313018843983,SELL
1159.5999755859375,1166.5,1150.5,1154.0999755859375,261,1137.1899951171874,83.81506900866489,3.137489453710714,HOLD
1153.4000244140625,1169.0,1147.5,1164.0,299,1136.6819946289063,78.84092539998585,5.176971479446365,HOLD
1138.199951171875,1155.5,1134.0,1151.5,217,1135.7399926757812,72.07739407902031,5.503321888164919,HOLD
1124.5999755859375,1143.0,1119.5999755859375,1139.199951171875,116,1134.6219921875,63.43752235176311,4.6113985568417775,HOLD
1122.4000244140625,1127.4000244140625,1118.4000244140625,1127.199951171875,564,1133.5419921875,61.203520424337555,3.6845524946227215,HOLD
1133.0999755859375,1139.0,1123.5999755859375,1125.300048828125,279,1132.1739916992187,61.386948169567404,3.769956970624662,HOLD
1131.5999755859375,1134.0,1124.800048828125,1131.0999755859375,194,1130.7759912109375,59.60001875003662,3.6742489890152683,HOLD
1138.699951171875,1144.699951171875,1133.5,1133.5,375,1129.8759912109374,56.65237445592152,4.123770849779476,HOLD
